Country,Category,Description,Units,Year,Month,Quantity,Value,M2
China,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2024,4,1316076,37258427,7896456
China,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2024,5,2210342,51944241,13262052
China,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2024,6,2291438,66158773,13748628
China,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2024,7,2230624,74075943,13383744
China,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2024,8,1900137,63864115,11400822
China,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2024,9,1606221,58022616,9637326
China,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2024,10,1526944,54370659,9161664
China,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2024,11,1799244,53567947,10795464
China,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2024,12,1663753,56153882,9982518
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,195482,14373051,3929188
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,169400,9588966,3404940
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,121793,8177191,2448039
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,102485,7176658,2059949
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,146436,7790821,2943364
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,131970,7467986,2652597
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,188798,14060756,3794840
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,154557,11810213,3106596
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,167319,11343786,3363112
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,153340,9321500,3082134
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,129371,8510242,2600357
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,119221,8639934,2396342
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,1,256284,13504262,3101036
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,2,231744,11005635,2804102
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,3,177585,8843266,2148779
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,4,193735,9534119,2344194
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,5,248916,11013952,3011884
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,6,226620,10002126,2742102
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,7,216387,10914719,2618283
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,8,146613,7219391,1774017
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,9,163261,7527137,1975458
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,10,122127,6303714,1477737
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,11,111678,5991055,1351304
China,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2024,12,192812,9957348,2333025
China,342,Doz COTTON SKIRTS,DOZ,2024,1,203998,8537984,3039570
China,342,Doz COTTON SKIRTS,DOZ,2024,2,185868,7785088,2769433
China,342,Doz COTTON SKIRTS,DOZ,2024,3,136262,5899850,2030304
China,342,Doz COTTON SKIRTS,DOZ,2024,4,165213,6883305,2461674
China,342,Doz COTTON SKIRTS,DOZ,2024,5,182680,7468582,2721932
China,342,Doz COTTON SKIRTS,DOZ,2024,6,173930,7158564,2591557
China,342,Doz COTTON SKIRTS,DOZ,2024,7,189688,8280094,2826351
China,342,Doz COTTON SKIRTS,DOZ,2024,8,139166,5898973,2073573
China,342,Doz COTTON SKIRTS,DOZ,2024,9,126267,4594545,1881378
China,342,Doz COTTON SKIRTS,DOZ,2024,10,97938,3743255,1459276
China,342,Doz COTTON SKIRTS,DOZ,2024,11,101032,3940850,1505377
China,342,Doz COTTON SKIRTS,DOZ,2024,12,129306,5143685,1926659
China,345,Doz COTTON SWEATERS,DOZ,2024,1,224306,17878141,6908625
China,345,Doz COTTON SWEATERS,DOZ,2024,2,151533,11996665,4667216
China,345,Doz COTTON SWEATERS,DOZ,2024,3,92432,8872615,2846906
China,345,Doz COTTON SWEATERS,DOZ,2024,4,120166,8997875,3701113
China,345,Doz COTTON SWEATERS,DOZ,2024,5,224500,11256576,6914600
China,345,Doz COTTON SWEATERS,DOZ,2024,6,273756,17035050,8431685
China,345,Doz COTTON SWEATERS,DOZ,2024,7,442342,26132980,13624134
China,345,Doz COTTON SWEATERS,DOZ,2024,8,439717,28499901,13543284
China,345,Doz COTTON SWEATERS,DOZ,2024,9,502531,34885457,15477955
China,345,Doz COTTON SWEATERS,DOZ,2024,10,365461,29216924,11256199
China,345,Doz COTTON SWEATERS,DOZ,2024,11,298923,23502941,9206828
China,345,Doz COTTON SWEATERS,DOZ,2024,12,251557,19237376,7747956
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,1,646462,33984677,9632284
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,2,619192,30218435,9225961
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,3,385929,18760584,5750342
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,4,431987,20393633,6436606
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,5,510349,23829562,7604200
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,6,602560,32709278,8978144
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,7,755901,37686377,11262925
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,8,683256,33094537,10180514
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,9,602698,31775551,8980200
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,10,642692,31347203,9576111
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,11,449631,22410535,6699502
China,347,Doz M&B COT. TROUSERS/BREECHES/SHORTS,DOZ,2024,12,496891,29058338,7403676
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,1,1861966,81523911,27743293
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,2,1484570,63095826,22120093
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,3,1049346,44238279,15635255
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,4,1145239,50089961,17064061
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,5,1547199,56785701,23053265
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,6,1846553,76807082,27513640
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,7,1895471,84574219,28242518
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,8,1591238,66420603,23709446
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,9,1339970,58545831,19965553
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,10,1330599,62881248,19825925
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,11,1367601,61701011,20377255
China,348,Doz W&G COTTON TROUSERS/SLACKS/SHORTS,DOZ,2024,12,1524615,71861671,22716764
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,1,26619,1105413,106476
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,2,16440,646067,65760
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,3,17463,581242,69852
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,4,11083,395192,44332
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,5,23286,891145,93144
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,6,24333,1030959,97332
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,7,38276,1048006,153104
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,8,39326,1143899,157304
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,9,28351,1169781,113404
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,10,19879,935356,79516
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,11,22008,891987,88032
China,349,"Doz BRASSIERES, OTHER BODY SUPPORT GAR",DOZ,2024,12,20633,815833,82532
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,1,117725,4663447,5015085
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,2,65844,2088480,2804954
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,3,64928,2690015,2765933
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,4,65712,1579556,2799331
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,5,64045,2814145,2728317
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,6,69742,3276433,2971009
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,7,79871,3136591,3402505
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,8,118015,4498089,5027439
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,9,119557,3884730,5093128
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,10,103535,3040678,4410591
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,11,59283,2420656,2525456
China,350,"Doz COTTON DRESSING GOWNS, ROBES ETC.",DOZ,2024,12,64646,2635111,2753920
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,1,258685,6387601,11252798
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,2,199320,4374064,8670420
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,3,233917,4031293,10175390
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,4,165623,3320285,7204601
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,5,218528,4839386,9505968
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,6,218737,5152278,9515060
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,7,306002,8323000,13311087
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,8,348395,11077062,15155183
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,9,379679,9016305,16516037
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,10,485588,11152699,21123078
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,11,298093,10136881,12967046
China,351,Doz COTTON NIGHTWEAR/PAJAMAS,DOZ,2024,12,278089,8271566,12096872
China,352,Doz COTTON UNDERWEAR,DOZ,2024,1,666490,9804661,6131708
China,352,Doz COTTON UNDERWEAR,DOZ,2024,2,680460,8326356,6260232
China,352,Doz COTTON UNDERWEAR,DOZ,2024,3,655330,7521536,6029036
China,352,Doz COTTON UNDERWEAR,DOZ,2024,4,785786,8010306,7229231
China,352,Doz COTTON UNDERWEAR,DOZ,2024,5,1104733,10624279,10163544
China,352,Doz COTTON UNDERWEAR,DOZ,2024,6,1213385,9550545,11163142
China,352,Doz COTTON UNDERWEAR,DOZ,2024,7,989921,11778994,9107273
China,352,Doz COTTON UNDERWEAR,DOZ,2024,8,765288,9389170,7040650
China,352,Doz COTTON UNDERWEAR,DOZ,2024,9,712180,9427654,6552056
China,352,Doz COTTON UNDERWEAR,DOZ,2024,10,664382,9190864,6112314
China,352,Doz COTTON UNDERWEAR,DOZ,2024,11,552785,8454630,5085622
China,352,Doz COTTON UNDERWEAR,DOZ,2024,12,758040,10137225,6973968
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,1,15,6910,518
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,2,5,2425,173
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,3,2,583,69
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,4,1,288,35
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,5,6,5148,207
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,6,9,3341,311
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,7,127,147085,4382
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,8,334,337833,11523
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,9,592,469719,20424
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,10,510,270404,17595
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,11,113,48321,3899
China,353,Doz M&B DOWN-FILLED COATS,DOZ,2024,12,326,81605,11247
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,1,430,122937,14835
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,2,6,8458,207
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,3,44,17262,1518
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,4,3,2577,104
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,5,1,550,35
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,6,2,772,69
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,7,2,375,69
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,8,58,12564,2001
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,9,48,27338,1656
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,10,413,218702,14249
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,11,124,40889,4278
China,354,Doz W&G DOWN-FILLED COATS,DOZ,2024,12,126,56136,4347
China,359,Kg OTHER COTTON APPAREL,KG,2024,1,1813432,16500031,15414172
China,359,Kg OTHER COTTON APPAREL,KG,2024,2,1718936,13580216,14610956
China,359,Kg OTHER COTTON APPAREL,KG,2024,3,1010309,10810798,8587627
China,359,Kg OTHER COTTON APPAREL,KG,2024,4,1441822,11379451,12255487
China,359,Kg OTHER COTTON APPAREL,KG,2024,5,1782788,12828822,15153698
China,359,Kg OTHER COTTON APPAREL,KG,2024,6,1816001,13413691,15436009
China,359,Kg OTHER COTTON APPAREL,KG,2024,7,2555721,19829761,21723629
China,359,Kg OTHER COTTON APPAREL,KG,2024,8,2043693,15029262,17371391
China,359,Kg OTHER COTTON APPAREL,KG,2024,9,2018439,14871387,17156732
China,359,Kg OTHER COTTON APPAREL,KG,2024,10,2160615,13229206,18365228
China,359,Kg OTHER COTTON APPAREL,KG,2024,11,1411934,9684636,12001439
China,359,Kg OTHER COTTON APPAREL,KG,2024,12,1918610,13018781,16308185
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,1,763094,3380785,6486299
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,2,769148,3492479,6537758
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,3,568451,2665276,4831834
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,4,446311,2059770,3793644
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,5,616766,2620401,5242511
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,6,673845,2998817,5727683
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,7,614576,3014324,5223896
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,8,888443,4069454,7551766
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,9,872088,4032068,7412748
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,10,861118,4091263,7319503
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,11,902645,4185618,7672483
China,369,Kg OTHER COTTON MANUFACTURES,KG,2024,12,947442,4897389,8053257
China,410,M2 WOOL WOVEN FABRIC,M2,2024,1,11256,57835,11256
China,410,M2 WOOL WOVEN FABRIC,M2,2024,2,35,374,35
China,410,M2 WOOL WOVEN FABRIC,M2,2024,3,2232,32042,2232
China,410,M2 WOOL WOVEN FABRIC,M2,2024,4,10386,40991,10386
China,410,M2 WOOL WOVEN FABRIC,M2,2024,5,1752,14985,1752
China,410,M2 WOOL WOVEN FABRIC,M2,2024,6,1063,4875,1063
China,410,M2 WOOL WOVEN FABRIC,M2,2024,7,24955,206775,24955
China,410,M2 WOOL WOVEN FABRIC,M2,2024,8,3740,27412,3740
China,410,M2 WOOL WOVEN FABRIC,M2,2024,9,15792,62338,15792
China,410,M2 WOOL WOVEN FABRIC,M2,2024,10,4769,22037,4769
China,410,M2 WOOL WOVEN FABRIC,M2,2024,11,2031,8273,2031
China,410,M2 WOOL WOVEN FABRIC,M2,2024,12,9652,34140,9652
China,414,Kg OTHER WOOL FABRICS,KG,2024,1,15927,128423,44596
China,414,Kg OTHER WOOL FABRICS,KG,2024,2,14056,117151,39357
China,414,Kg OTHER WOOL FABRICS,KG,2024,3,10134,45244,28375
China,414,Kg OTHER WOOL FABRICS,KG,2024,4,16819,159139,47093
China,414,Kg OTHER WOOL FABRICS,KG,2024,5,18801,156733,52643
China,414,Kg OTHER WOOL FABRICS,KG,2024,6,24446,170909,68449
China,414,Kg OTHER WOOL FABRICS,KG,2024,7,17266,147514,48345
China,414,Kg OTHER WOOL FABRICS,KG,2024,8,10526,88997,29473
China,414,Kg OTHER WOOL FABRICS,KG,2024,9,11443,149926,32040
China,414,Kg OTHER WOOL FABRICS,KG,2024,10,9479,91686,26541
China,414,Kg OTHER WOOL FABRICS,KG,2024,11,9706,124937,27177
China,414,Kg OTHER WOOL FABRICS,KG,2024,12,17697,170734,49552
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,1,3367,127163,6061
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,2,2350,115491,4230
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,3,9194,174098,16549
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,4,5903,239217,10625
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,5,907,29386,1633
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,6,15281,515512,27506
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,7,46948,1933456,84506
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,8,34212,1904460,61582
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,9,26139,1980026,47050
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,10,19563,1034872,35213
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,11,7565,277548,13617
China,431,Dpr WOOL GLOVES/MITTENS,DPR,2024,12,5182,140692,9328
China,432,Dpr WOOL HOSIERY,DPR,2024,1,39490,467840,90827
China,432,Dpr WOOL HOSIERY,DPR,2024,2,7138,210858,16417
China,432,Dpr WOOL HOSIERY,DPR,2024,3,12777,249655,29387
China,432,Dpr WOOL HOSIERY,DPR,2024,4,6396,107702,14711
China,432,Dpr WOOL HOSIERY,DPR,2024,5,21461,1398566,49360
China,432,Dpr WOOL HOSIERY,DPR,2024,6,146598,2982078,337175
China,432,Dpr WOOL HOSIERY,DPR,2024,7,189700,3772486,436310
China,432,Dpr WOOL HOSIERY,DPR,2024,8,66252,1650700,152380
China,432,Dpr WOOL HOSIERY,DPR,2024,9,104210,2387145,239683
China,432,Dpr WOOL HOSIERY,DPR,2024,10,54321,1258608,124938
China,432,Dpr WOOL HOSIERY,DPR,2024,11,23820,604904,54786
China,432,Dpr WOOL HOSIERY,DPR,2024,12,20235,449387,46541
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,1,14174,3277930,426637
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,2,18619,4604100,560432
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,3,8860,3234936,266686
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,4,11814,2348861,355601
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,5,10654,2287632,320685
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,6,14767,4263924,444487
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,7,15769,5967579,474647
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,8,18766,6064251,564857
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,9,18134,5320353,545833
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,10,19676,3654064,592248
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,11,10796,2703670,324960
China,433,"Doz M&B SUIT-TYPE COATS, WOOL",DOZ,2024,12,13258,3599805,399066
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,1,1176,654916,53038
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,2,1067,851876,48122
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,3,1071,422592,48302
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,4,355,198358,16011
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,5,2916,1556953,131512
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,6,3663,1276794,165201
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,7,11395,3854185,513915
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,8,13505,5407745,609076
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,9,16163,5011664,728951
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,10,11955,3707471,539171
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,11,5939,2086155,267849
China,434,Doz OTHER M&B WOOL COATS,DOZ,2024,12,3946,1554114,177965
China,435,Doz W&G WOOL COATS,DOZ,2024,1,5123,2436849,231047
China,435,Doz W&G WOOL COATS,DOZ,2024,2,1670,1084871,75317
China,435,Doz W&G WOOL COATS,DOZ,2024,3,3920,1346474,176792
China,435,Doz W&G WOOL COATS,DOZ,2024,4,1885,1321310,85014
China,435,Doz W&G WOOL COATS,DOZ,2024,5,5203,2864241,234655
China,435,Doz W&G WOOL COATS,DOZ,2024,6,13485,8396685,608173
China,435,Doz W&G WOOL COATS,DOZ,2024,7,28681,14701912,1293513
China,435,Doz W&G WOOL COATS,DOZ,2024,8,31950,19179051,1440945
China,435,Doz W&G WOOL COATS,DOZ,2024,9,26928,13544360,1214453
China,435,Doz W&G WOOL COATS,DOZ,2024,10,13221,7571264,596267
China,435,Doz W&G WOOL COATS,DOZ,2024,11,8676,4623903,391288
China,435,Doz W&G WOOL COATS,DOZ,2024,12,6666,3770664,300637
China,436,Doz WOOL DRESSES,DOZ,2024,1,7747,1409492,318402
China,436,Doz WOOL DRESSES,DOZ,2024,2,4297,897933,176607
China,436,Doz WOOL DRESSES,DOZ,2024,3,5910,803343,242901
China,436,Doz WOOL DRESSES,DOZ,2024,4,5118,842175,210350
China,436,Doz WOOL DRESSES,DOZ,2024,5,13836,1513650,568660
China,436,Doz WOOL DRESSES,DOZ,2024,6,11712,1446539,481363
China,436,Doz WOOL DRESSES,DOZ,2024,7,11860,4653626,487446
China,436,Doz WOOL DRESSES,DOZ,2024,8,16058,4164899,659984
China,436,Doz WOOL DRESSES,DOZ,2024,9,8142,3039681,334636
China,436,Doz WOOL DRESSES,DOZ,2024,10,15860,2692973,651846
China,436,Doz WOOL DRESSES,DOZ,2024,11,6778,1397972,278576
China,436,Doz WOOL DRESSES,DOZ,2024,12,5589,999618,229708
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,1,26166,5417931,327075
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,2,14132,3654187,176650
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,3,18429,2841131,230363
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,4,12894,2958466,161175
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,5,12364,3951021,154550
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,6,29650,8823269,370625
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,7,74201,22322028,927513
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,8,92695,22857133,1158688
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,9,72292,15841986,903650
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,10,53316,15229524,666450
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,11,41757,10215465,521963
China,438,Doz WOOL KNIT SHIRTS/BLOUSES,DOZ,2024,12,28991,6836653,362388
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,1,232,26823,1462
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,2,361,15904,2274
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,3,167,13275,1052
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,4,11,3004,69
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,5,969,48989,6105
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,6,118,29825,743
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,7,1542,146923,9715
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,8,2532,137897,15952
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,9,6008,249720,37850
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,10,507,49032,3194
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,11,1504,93441,9475
China,439,Kg BABIES' GARMENTS/CLOTHING ACCESS.,KG,2024,12,1609,137760,10137
China,440,"Doz WOOL SHIRTS/BLOUSES, NOT-KNIT",DOZ,2024,1,2626,258996,52783
China,440,"Doz WOOL SHIRTS/BLOUSES, NOT-KNIT",DOZ,2024,2,1040,132966,20904
China,440,"Doz WOOL SHIRTS/BLOUSES, NOT-KNIT",DOZ,2024,3,832,304857,16723
China,440,"Doz WOOL SHIRTS/BLOUSES, NOT-KNIT",DOZ,2024,4,1730,102140,34773
China,440,"Doz WOOL SHIRTS/BLOUSES, NOT-KNIT",DOZ,2024,5,1081,364570,21728
China,440,"Doz WOOL SHIRTS/BLOUSES, NOT-KNIT",DOZ,2024,6,961,391314,19316
China,440,"Doz WOOL SHIRTS/BLOUSES, NOT-KNIT",DOZ,2024,7,1767,857001,35517
China,440,"Doz WOOL SHIRTS/BLOUSES, NOT-KNIT",DOZ,2024,8,2128,657848,42773
China,440,"Doz WOOL SHIRTS/BLOUSES, NOT-KNIT",DOZ,2024,9,1841,620172,37004
China,440,"Doz WOOL SHIRTS/BLOUSES, NOT-KNIT",DOZ,2024,10,1670,190375,33567
